index,title,tags,authors,abstract
2505.05037,Enhanced convergence rates of Adaptive Importance Sampling with recycling schemes via quasi-Monte Carlo methods,['math.NA'],"['Jianlong Chen', 'Jiarui Du', 'Xiaoqun Wang', 'Zhijian He']","This article investigates the integration of quasi-Monte Carlo (QMC) methods using the Adaptive Multiple Importance Sampling (AMIS). Traditional Importance Sampling (IS) often suffers from poor performance since it heavily relies on the choice of the proposal distributions. The AMIS and the Modified version of AMIS (MAMIS) address this by iteratively refining proposal distributions and reusing all past samples through a recycling strategy. We introduce the RQMC methods into the MAMIS, achieving higher convergence rates compared to the Monte Carlo (MC) methods. Our main contributions include a detailed convergence analysis of the MAMIS estimator under randomized QMC (RQMC) sampling. Specifically, we establish the $L^q$ $(q \geq 2)$ error bound for the RQMC-based estimator using a smoothed projection method, which enables us to apply the Hölder's inequality in the error analysis of the RQMC-based MAMIS estimator. As a result, we prove that the root mean square error of the RQMC-based MAMIS estimator converges at a rate of $\mathcal{O}(\bar{N}_T^{-1+ε})$, where $\bar{N}_T$ is the average number of samples used in each step over $T$ iterations, and $ε> 0$ is arbitrarily small. Numerical experiments validate the effectiveness of our method, including mixtures of Gaussians, a banana-shaped model, and Bayesian Logistic regression."
2505.05028,Hardy spaces of harmonic quasiconformal mappings and Baernstein's theorem,['math.CV'],"['Suman Das', 'Jie Huang', 'Antti Rasila']","Let $\mathcal{S}_H^0(K)$, $K\ge 1$, be the class of normalized $K$-quasiconformal harmonic mappings in the unit disk. We obtain Baernstein type extremal results for the analytic and co-analytic parts of functions in the geometric subclasses of $\mathcal{S}_H^0(K)$. We then apply these results to obtain integral means estimates for the respective classes. Furthermore, we find the range of $p>0$ such that these geometric classes of harmonic quasiconformal mappings are contained in the Hardy space $h^p$, thereby refining some earlier results of Nowak."
2505.05012,Contact isotopies in the coherent-constructible correspondence,"['math.AG', 'math.SG']","['Jishnu Bose', 'Harold Williams']","The coherent-constructible correspondence is a realization of toric mirror symmetry in which the A-side is modeled by constructible sheaves on $T^n$. This paper provides a geometric realization of the mirror Picard group action in this correspondence, characterizing it in terms of quantized contact isotopies and providing a sheaf-theoretic counterpart to work of Hanlon in the Fukaya-Seidel setting. Given a toric Cartier divisor $D$, we consider a family of homogeneous Hamiltonians $H_\varepsilon$ on $T^* T^n$. Their flows act on sheaves via a family of kernels $K_\varepsilon$ on $T^n \times T^n$. The nearby cycles kernel $K_0$ corresponds heuristically to the Hamiltonian flow of the non-differentiable function $\lim_{\varepsilon \to 0} H_\varepsilon$, which is the pullback of the support function of $D$ along the cofiber projection. We show that the action of $K_0$ coincides with the convolution action of the associated twisted polytope sheaf, hence mirrors the action of $\mathcal{O}(D)$ on coherent sheaves."
2505.05005,A note on the irrationality of $ζ_2(5)$,"['math.NT', 'math.AG', 'math.CA', 'math.CO']","['Li Lai', 'Johannes Sprang', 'Wadim Zudilin']","In a spirit of Apéry's proof of the irrationality of $ζ(3)$, we construct a sequence $p_n/q_n$ of rational approximations to the $2$-adic zeta value $ζ_2(5)$ which satisfy $0 < |ζ_2(5)-p_n/q_n|_2 < \max\{|p_n|,|q_n|\}^{-1-δ}$ for an explicit constant $δ>0$. This leads to a new proof of the irrationality of $ζ_2(5)$, the result established recently by Calegari, Dimitrov and Tang using a different method. Furthermore, our approximations allow us to obtain an upper bound for the irrationality measure of this $2$-adic quantity; namely, we show that $μ(ζ_2(5)) \le (16\log2)/(8\log2-5) = 20.342\dots$."
2505.05000,Sharp asymptotics for $N$-point correlation functions of coalescing heavy-tailed random walk,['math.PR'],['Jinjiong Yu'],"We study a system of coalescing continuous-time random walks starting from every site on $\mathbb{Z}$, where the jump increments lie in the domain of attraction of an $α$-stable distribution with $α\in(0,1]$. We establish sharp asymptotics for the $N$-point correlation function of the system. Our analysis relies on two precise tail estimates for the system density, as well as the non-collision probability of $N$ independent random walks with arbitrary fixed initial configurations. In addition, we derive refined estimates for heavy-tailed random walks, which may be of independent interest."
2505.04988,Semi-Explicit Solution of Some Discrete-Time Mean-Field-Type Games with Higher-Order Costs,"['math.OC', 'eess.SY']","['Julian Barreiro-Gomez', 'Tyrone E. Duncan', 'Bozenna Pasik-Duncan', 'Hamidou Tembine']","Traditional solvable game theory and mean-field-type game theory (risk-aware games) predominantly focus on quadratic costs due to their analytical tractability. Nevertheless, they often fail to capture critical non-linearities inherent in real-world systems. In this work, we present a unified framework for solving discrete-time game problems with higher-order state and strategy costs involving power-law terms. We derive semi-explicit expressions for equilibrium strategies, cost-to-go functions, and recursive coefficient dynamics across deterministic, stochastic, and multi-agent system settings by convex-completion techniques. The contributions include variance-aware solutions under additive and multiplicative noise, extensions to mean-field-type-dependent dynamics, and conditions that ensure the positivity of recursive coefficients. Our results provide a foundational methodology for analyzing non linear multi-agent systems under higher-order penalization, bridging classical game theory and mean-field-type game theory with modern computational tools for engineering applications."
2505.04987,Intrinsic characterization of projective special complex manifolds,['math.DG'],"['Vicente Cortés', 'Kazuyuki Hasegawa']","We define the notion of an $S^1$-bundle of projective special complex base type and construct a conical special complex manifold from it. Consequently the base space of such an $S^{1}$-bundle can be realized as $\mathbb{C}^{\ast}$-quotient of a conical special complex manifold. As a corollary, we give an intrinsic characterization of a projective special complex manifold generalizing Mantegazza's characterization of a projective special Kähler manifold. Our characterization is in the language of c-projective structures. As an application, a non-trivial $S^1$-family of Obata-Ricci-flat hypercomplex structures (given by a generalization of the rigid c-map) on the tangent bundle of the total space of a $\mathbb{C}^*$-bundle over a complex manifold with certain kind of c-projective structure is constructed. Finally, we show that the quaternionic structure underlying any of these hypercomplex structures is in general not flat and that its flatness implies the vanishing of the c-projective Weyl tensor of the base of the $\mathbb{C}^*$-bundle. Conversely, any c-projectively flat complex manifold satisfying a cohomological integrality condition gives rise to a flat quaternionic structure."
2505.04985,On flag-transitive automorphism groups of $2$-designs with $λ$ prime,"['math.GR', 'math.CO']","['Seyed Hassan Alavi', 'Ashraf Daneshkhah', 'Alessandro Montinaro']","In this article, we study $2$-$(v,k,λ)$ designs $\mathcal{D}$ with $λ$ prime admitting flag-transitive and point-primitive almost simple automorphism groups $G$ with socle $T$ a finite exceptional simple group or a sporadic simple groups. If the socle of $G$ is a finite exceptional simple group, then we prove that $\mathcal{D}$ is isomorphic to one of two infinite families of $2$-designs with point-primitive automorphism groups, one is the Suzuki-Tits ovoid design with parameter set $(v,b,r,k,λ)=(q^{2}+1,q^{2}(q^{2}+1)/(q-1),q^{2},q,q-1)$ design, where $q-1$ is a Mersenne prime, and the other is newly constructed in this paper and has parameter set $(v,b,r,k,λ)=(q^{3}(q^{3}-1)/2,(q+1)(q^{6}-1),(q+1)(q^{3}+1),q^{3}/2,q+1)$, where $q+1$ a Fermat prime. If $T$ is a sporadic simple group, then we show that $\mathcal{D}$ is isomorphic to a unique design admitting a point-primitive automorphism group with parameter set $(v,b,r,k,λ)=(176,1100,50,2)$, $(12,22,11,6,5)$ or $(22,77,21,6,5)$."
2505.04973,Prime scattering geodesic theorem,"['math.NT', 'math.DG']","['Sudhir Pujahari', 'Punya Plaban Satpathy']","The modular surface, given by the quotient $\mathcal{M} = \Ha/\text{PSL}(2,\Z)$, can be partitioned into a compact subset $\Mm$ and an open neighborhood of the unique cusp in $\mathcal{M}$. We consider scattering geodesics in $\mathcal{M}$, first introduced by Victor Guillemin in \cite{Guillemin1976-xr} for hyperbolic surfaces with cusps. These are geodesics in $\mathcal{M}$ that lie in $\mathcal{M} \setminus \Mm$ for both large positive and negative times. Associated with such a scattering geodesic in $\mathcal{M}$, a finite \textit{sojourn time} is defined in \cite{Guillemin1976-xr}. In this article, we study the distribution of these scattering geodesics in $\mathcal{M}$ and their associated \textit{sojourn times}. In this process, we establish a connection between the counting of scattering geodesics on the modular surface and the study of positive integers whose prime divisors lie in arithmetic progression. This article is the first such result for scattering geodesics."
2505.04957,The Poisson tensor completion non-parametric differential entropy estimator,"['math.ST', 'stat.ME']","['Daniel M. Dunlavy', 'Richard B. Lehoucq', 'Carolyn D. Mayer', 'Arvind Prasadan']","We introduce the Poisson tensor completion (PTC) estimator, a non-parametric differential entropy estimator. The PTC estimator leverages inter-sample relationships to compute a low-rank Poisson tensor decomposition of the frequency histogram. Our crucial observation is that the histogram bins are an instance of a space partitioning of counts and thus can be identified with a spatial Poisson process. The Poisson tensor decomposition leads to a completion of the intensity measure over all bins -- including those containing few to no samples -- and leads to our proposed PTC differential entropy estimator. A Poisson tensor decomposition models the underlying distribution of the count data and guarantees non-negative estimated values and so can be safely used directly in entropy estimation. Our estimator is the first tensor-based estimator that exploits the underlying spatial Poisson process related to the histogram explicitly when estimating the probability density with low-rank tensor decompositions for the purpose of tensor completion. Furthermore, we demonstrate that our PTC estimator is a substantial improvement over standard histogram-based estimators for sub-Gaussian probability distributions because of the concentration of norm phenomenon."
2505.04951,On the arithmetic average of the first $n$ primes,['math.NT'],['Matt Visser'],"The arithmetic average of the first $n$ primes, $\bar p_n = {1\over n} \sum_{i=1}^n p_i$, exhibits very many interesting and subtle properties. Since the transformation from $p_n \to \bar p_n$ is extremely easy to invert, $p_n = n\bar p_n - (n-1)\bar p_{n-1}$, it is clear that these two sequences $p_n \longleftrightarrow \bar p_n$ must ultimately carry exactly the same information. But the averaged sequence $\bar p_n$, while very closely correlated with the primes, ($\bar p_n \sim {1\over2} p_n$), is much ""smoother'', and much better behaved. Using extensions of various standard results I shall demonstrate that the prime-averaged sequence $\bar p_n$ satisfies prime-averaged analogues of the Cramer, Andrica, Legendre, Oppermann, Brocard, Fourges, Firoozbakht, Nicholson, and Farhadian conjectures. (So these prime-averaged analogues are not conjectures, they are theorems.) The crucial key to enabling this pleasant behaviour is the ""smoothing'' process inherent in averaging. Whereas the asymptotic behaviour of the two sequences is very closely correlated the local fluctuations are quite different."
2505.04944,Local connectivity of Julia sets of some transcendental entire functions with Siegel disks,"['math.DS', 'math.CV']","['Fei Yang', 'Gaofei Zhang', 'Yanhua Zhang']","Based on the weak expansion property of a long iteration of a family of quasi-Blaschke products near the unit circle established recently, we prove that the Julia sets of a number of transcendental entire functions with bounded type Siegel disks are locally connected. In particular, if $θ$ is of bounded type, then the Julia set of the sine function $S_θ(z)=e^{2πiθ}\sin(z)$ is locally connected. Moreover, we prove the existence of transcendental entire functions having Siegel disks and locally connected Julia sets with asymptotic values."
2505.04942,Randomized Routing to Remote Queues,"['math.PR', 'math.OC']","['Shuangchi He', 'Yunfang Yang', 'Yao Yu']","We study load balancing for a queueing system where parallel stations are distant from customers. In the presence of traveling delays, the join-the-shortest-queue (JSQ) policy induces queue length oscillations and prolongs the mean waiting time. A variant of the JSQ policy, dubbed the randomized join-the-shortest-queue (RJSQ) policy, is devised to mitigate the oscillation phenomenon. By the RJSQ policy, customers are sent to each station with a probability approximately proportional to its service capacity; only a small fraction of customers are purposely routed to the shortest queue. The additional probability of routing a customer to the shortest queue, referred to as the balancing fraction, dictates the policy's performance. When the balancing fraction is within a certain range, load imbalance between the stations is negligible in heavy traffic, so that complete resource pooling is achieved. We specify the optimal order of magnitude for the balancing fraction, by which heuristic formulas are proposed to fine-tune the RJSQ policy. A joint problem of capacity planning and load balancing is considered for geographically separated stations. With well planned service capacities, the RJSQ policy sends all but a small fraction of customers to the nearest stations, rendering the system asymptotically equivalent to an aggregated single-server system with all customers having minimum traveling delays. If each customer's service requirement does not depend on the station, the RJSQ policy is asymptotically optimal for reducing workload."
2505.04929,Nordhaus-Gaddum-type theorems for maximum average degree,['math.CO'],"['Yair Caro', 'Zsolt Tuza']","A $k$-decomposition $(G_1,\dots,G_k)$ of a graph $G$ is a partition of its edge set into $k$ spanning subgraphs $G_1,\dots,G_k$. The classical theorem of Nordhaus and Gaddum bounds $χ(G_1) + χ(G_2)$ and $χ(G_1) χ(G_2)$ over all 2-decompositions of $K_n$.
  For a graph parameter $p$, let $p(k,G) = \max \{ \sum_{i=1}^k p(Gi) \}$, taken over all $k$-decompositions of graph $G$. In this paper we consider $M(k,K_n) = M(k,n) = \max \{ \sum_{i=1}^k \mathrm{Mad}(G_i) \}$, taken over all $k$-decompositions of the complete graph $K_n$, where $\mathrm{Mad}(G)$ denotes the maximum average degree of $G$, $\mathrm{Mad}(G) = \max \{ 2e(H)/|H| : H \subseteq G \} = \max \{d(H) : H \subseteq G \}$.
  Among the many results obtained in this paper we mention the following selected ones.
  (1) $M(k, n) < \sqrt{k} n$, and $\lim_{k\to\infty} ( \liminf_{n\to\infty} \frac{M(k,n)}{\sqrt{k}\,n} ) = 1$.
  (2) Exact determination of $M(2,n)$.
  (3) Exact determination of $M(k,n)$ when $k = \binom{n}{2} - t$, $0 \leq t\leq (n-1)^2/3$.
  Applications of these bounds to other parameters considered before in the literature are given."
2505.04928,Lyapunov exponents for products of truncated orthogonal matrices,['math.PR'],['Dong Qichao'],"This article gives a non-asymptotic analysis of the largest Lyapunov exponent of truncated orthogonal matrix products. We prove that as long as N, the number of terms in product, is sufficiently large, the largest Lyapunov exponent is asymptotically Gaussian. Furthermore, the sum of finite Lyapunov exponent is asymptotically Gaussian, where we use Weingarten Calculus."
2505.04924,Numerical analysis for subdiffusion problem with non-positive memory,['math.NA'],"['Wenlin Qiu', 'Xiangcheng Zheng']","This work considers the subdiffusion problem with non-positive memory, which not only arises from physical laws with memory, but could be transformed from sophisticated models such as subdiffusion or subdiffusive Fokker-Planck equation with variable exponent. We apply the non-uniform L1 formula and interpolation quadrature to discretize the fractional derivative and the memory term, respectively, and then adopt the complementary discrete convolution kernel approach to prove the stability and first-order temporal accuracy of the scheme. The main difficulty in numerical analysis lies in the non-positivity of the kernel and its coupling with the complementary discrete convolution kernel (such that different model exponents are also coupled), and the results extend those in [Chen, Thomée and Wahlbin, Math. Comp. 1992] to the subdiffusive case. Numerical experiments are performed to substantiate the theoretical results."
2505.04920,The k-Sudoku Number of Graphs,['math.CO'],"['Manju S Nair', 'Aparna Lakshmanan S', 'S Arumugam']","Let $G=(V,E)$ be a graph of order $n$ with chromatic number $χ(G)$. Let $ k \geq χ(G) $ and $S \subseteq V$. Let $ C_0 $ be a $k$-coloring of the induced subgraph $ G[S] $. The coloring $C_0$ is called an extendable coloring, if $C_0$ can be extended to a $k$-coloring of $G$ and it is a $k$- Sudoku coloring of $G$, if $C_0$ can be uniquely extended to a $k$-coloring of $G$. The smallest order of such an induced subgraph $G[S]$ of $G$ which admits a $k$- Sudoku coloring is called $k$- Sudoku number of $G$ and is denoted by $sn(G,k)$. When $k=χ(G)$, we call $k$- Sudoku number of $G$ as Sudoku number of $G$ and is denoted by $sn(G)$. In this paper, we have obtained the $3$- Sudoku number of some bipartite graphs $P_n$, $C_{2n}$, $K_{m,n}$, $B_{m,n}$ and $G \circ lK_1$, where $G$ is a bipartite graph and $l\geq1$. Also, we have obtained the necessary and sufficient conditions for a bipartite graph $G$ to have $sn(G,3)$ equal to $n$, $n-1$ or $n-2$. Also, we study the relation between $k$- Sudoku number of a graph $G$ and the Sudoku number of a supergraph $H$ of $G$."
2505.04919,Isomorphism Theorems for Impartial Combinatorial Games,['math.CO'],"['Mikhail Baltushkin', 'Dana C. Ernst', 'Nándor Sieben']","We introduce the category of optiongraphs and option-preserving maps as a model to study impartial combinatorial games. Outcomes, remoteness, and extended nim-values are preserved under option-preserving maps. We show that the four isomorphism theorems from universal algebra are valid in this category. Quotient optiongraphs, including the minimum quotient, provide simplifications that can help in the analysis of games."
2505.04910,Stable Harmonic Analysis and Stable Transfer,"['math.NT', 'math.RT']",['Matthew Sunohara'],"Langlands posed the question of whether a local functorial transfer map of stable tempered characters can be interpolated by the transpose of a linear operator between spaces of stable orbital integrals of test functions. These so-called stable transfer operators are intended to serve as the main local ingredient in Beyond Endoscopy, his proposed strategy for proving the Principle of Functoriality. Working over a local field of characteristic zero and assuming a hypothesis on the local Langlands correspondence for p-adic groups, we prove the existence of continuous stable transfer operators between spaces of stable orbital integrals of Harish-Chandra Schwartz functions, test functions, and K-finite test functions. This is achieved via stable Paley--Wiener theorems for each of the three types of function spaces. The stable Paley--Wiener theorem for Harish-Chandra Schwartz functions is new and includes the result that stable tempered characters span a weak-* dense subspace of the space of stable tempered distributions, a result previously unknown for p-adic groups."
2505.04903,Chow Rings of Hurwitz Spaces with Marked Ramification,['math.AG'],"['Emily Clader', 'Zhengning Hu', 'Hannah Larson', 'Amy Q. Li', 'Rose Lopez']","The Hurwitz space $\overline{\mathscr{H}}_{k,g}$ is a compactification of the space of smooth genus-$g$ curves with a simply-branched degree-$k$ map to $\mathbb{P}^1$. In this paper, we initiate a study of the Chow rings of these spaces, proving in particular that when $k=3$ (which is the first case in which the Chow ring is not already known), the codimension-2 Chow group is generated by the fundamental classes of codimension-2 boundary strata. The key tool is to realize the codimension-1 boundary strata of $\overline{\mathscr{H}}_{3,g}$ as the images of gluing maps whose domains are products of Hurwitz spaces $\mathscr{H}_{k',g'}(μ)$ with a single marked fiber of prescribed (not necessarily simple) ramification profile $μ$, and to prove that the spaces $\mathscr{H}_{k',g'}(μ)$ with $k'=2,3$ have trivial Chow ring."
2505.04895,Liouville type theorems for the fractional Navier-Stokes equations without the integrability condition of velocity in $\mathbb{R}^3$,['math.AP'],"['Wendong Wang', 'Guoxu Yang', 'Jianbo Yu']","Motivated by the classification of solutions of harmonic functions, we investigate Liouville type theorems for the fractional Navier-Stokes equations in $\mathbb{R}^3$ under some conditions on the boundedness of fractional derivatives. We prove that the smooth solution must be a trivial solution provided that it uniformly converges to a nonzero constant vector at infinity by applying Lizorkin's multiplier theorem to establish \(L^p\) estimates for the fractional linear Oseen system and Coifman-McIntosh-Meyer type commutator estimates for the dissipation term. It is noteworthy that the integrability of velocity is not required here."
2505.04882,The Degree Polynomial,['math.CO'],"['Jason I. Brown', 'Ian C. George']","The degree polynomial of a multigraph $G$ is given by $\sum _{v \in V(G)} x^{\mbox{deg}(v)}$. We investigate here properties of the roots of such polynomials. In addition to examining the roots for some families of graphs with few and many degrees, we provide some bounds on the moduli of the roots. We also propose a region that contains all roots for multigraphs of order $n$."
2505.04872,Extension-closed subcategories over hypersurfaces of finite or countable CM-representation type,"['math.AC', 'math.RT']","['Kei-ichiro Iima', 'Ryo Takahashi']","Let k be an algebraically closed uncountable field of characteristic zero. Let R be a complete local hypersurface over k. Denote by CM(R) the category of maximal Cohen-Macaulay R-modules and by D^{sg}(R) the singularity category of R. Denote by CM_0(R) the full category of CM(R) consisting of modules that are locally free on the punctured spectrum of R, and by D^{sg}_0(R) the full subcategory of D^{sg}(R) consisting of objects that are locally zero on the punctured spectrum of R. In this paper, under the assumption that R has finite or countable CM-representation type, we completely classify the extension-closed subcategories of CM_0(R) in dimension at most two, and the extension-closed subcategories of D^{sg}_0(R) in arbitrary dimension."
2505.04866,A mixed finite element method for a class of fourth-order stochastic evolution equations with multiplicative noise,"['math.NA', 'math.AP', 'math.PR']","['Beniamin Goldys', 'Agus L. Soenjaya', 'Thanh Tran']","We develop a fully discrete, semi-implicit mixed finite element method for approximating solutions to a class of fourth-order stochastic partial differential equations (SPDEs) with non-globally Lipschitz and non-monotone nonlinearities, perturbed by spatially smooth multiplicative Gaussian noise. The proposed scheme is applicable to a range of physically relevant nonlinear models, including the stochastic Landau--Lifshitz--Baryakhtar (sLLBar) equation, the stochastic convective Cahn--Hilliard equation with mass source, and the stochastic regularised Landau--Lifshitz--Bloch (sLLB) equation, among others. To overcome the difficulties posed by the interplay between the nonlinearities and the stochastic forcing, we adopt a `truncate-then-discretise' strategy: the nonlinear term is first truncated before discretising the resulting modified problem. We show that the strong solution to the truncated problem converges in probability to that of the original problem. A fully discrete numerical scheme is then proposed for the truncated system, and we establish both convergence in probability and strong convergence (with quantitative rates) for the two fields used in the mixed formulation."
2505.04859,Demystifying Carleson Frames,['math.FA'],"['Ilya Krishtal', 'Brendan Miller']","We study spanning properties of Carleson systems and prove a recent conjecture on frame subsequences of Carleson frames. In particular, we show that if $\{T^k\varphi\}_{k=0}^\infty$ is a Carleson frame, then every subsequence of the form $\{T^{Nk+j_k}\varphi\}_{k=0}^\infty$ where $N\in\mathbb{N}$ and $0 \leq j_k < N$ is also a frame."
2505.04857,A homotopy rigidity theorem for $\mathcal{Z}_0$-stable $\mathrm{C}^\ast$-algebras,['math.OA'],"['Jorge Castillejos', 'Baukje Debets', 'Gabor Szabo']","We show that two simple, separable, nuclear and $\mathcal{Z}_0$-stable $\mathrm{C}^\ast$-algebras are isomorphic if they are trace-preservingly homotopy equivalent. This result does not assume the UCT and can be viewed as a tracial stably projectionless analog of the homotopy rigidity theorem for Kirchberg algebras."
2505.04849,Non-maximal closed prime ideals in a unital commutative Banach algebra are accessible,['math.FA'],['Ramesh Garimella'],"It is proved that in a commutative unital Banach algebra, every non-maximal closed prime ideal is accessible. Specifically, it can be represented as the intersection of all closed ideals of the algebra that properly contain it. Consequently, all derivations and epimorphisms on commutative unital semi-prime Banach algebras are continuous. Moreover, any separating ideal in a commutative unital Banach algebra is nilpotent and, therefore, a nil ideal."
2505.04848,Homogeneous spaces in tensor categories,"['math.AG', 'math.RT']","['Kevin Coulembier', 'Alexander Sherman']","Let $\mathscr{C}$ be a symmetric tensor category of moderate growth, and let $\mathcal{H}\subseteq\mathcal{G}$ be algebraic groups in $\mathscr{C}$. We prove that the homogeneous space $\mathcal{G}/\mathcal{H}$ exists and is of finite type when $\mathscr{C}$ satisfies (GR) and (MN1-2), which are conjecturally equivalent to incompressibility. A key tool is the introduction of a Frobenius kernel of an group scheme. We further show that while $\mathcal{G}_0/\mathcal{H}_0$ and $(\mathcal{G}/\mathcal{H})_0$ need not be the same, they are close enough, so that $\mathcal{G}/\mathcal{H}$ is quasi-affine/affine/proper if and only if $\mathcal{G}_0/\mathcal{H}_0$ is."
2505.04840,Weight conjectures for fusion systems on an extraspecial group,"['math.RT', 'math.GR']","['Radha Kessar', 'Markus Linckelmann', 'Justin Lynd', 'Jason Semeraro']","In a previous paper, we stated and motivated counting conjectures for fusion systems that are purely local analogues of several local-to-global conjectures in the modular representation theory of finite groups. Here we verify some of these conjectures for fusion systems on an extraspecial group of order $p^3$, which contain among them the Ruiz-Viruel exotic fusion systems at the prime $7$. As a byproduct we verify Robinson's ordinary weight conjecture for principal $p$-blocks of almost simple groups $G$ realizing such (nonconstrained) fusion systems."
2505.04839,Spherical tropical curves are balanced,['math.AG'],['Desmond Coles'],"One of the characterizing features of tropicalizations of curves in an algebraic torus is that they are balanced. Tevelev and Vogiannou introduced a spherical tropicalization map for spherical homogeneous spaces $G/H$, where $G$ is a reductive group. This map generalizes the tropicalization map for algebraic tori. We prove a balancing condition for spherical tropicalizations of curves in $G/H$ that generalizes the balancing condition for tropicalizations of curves contained in an algebraic torus. We give examples and describe the relationship with Andreas Gross's balancing condition for tropicalizations of subvarieties of toroidal embeddings."
2505.04828,Limit Theorems for non-Hermitian Ensembles,"['math.PR', 'math-ph']",['Olivia V. Auster'],"The distribution of the modulus of the extreme eigenvalues is investigated for the complex Ginibre and complex induced Ginibre ensembles in the limit of large dimensions of random matrices. The limiting distribution of the scaled spectral radius and the scaled minimum modulus for the complex induced Ginibre ensemble, with a proportional rectangularity index, is the Gumbel distribution. The independence of these extrema is established, at appropriate scaling, for large matrices from the complex Ginibre ensemble as well as from the complex induced Ginibre ensemble for either fixed or proportional rectangularity indexes. The joint distribution of the eigenvalue moduli for the complex Ginibre ensemble is derived in this paper. It is equal to the joint distribution of independent random variables, each following a Gamma-Rayleigh distribution. In the limit of a large size of the complex Ginibre matrices, the left and right tail distributions of the minimum modulus are the Rayleigh and Weibull distributions, respectively. The limiting left tail distribution of minimum modulus is the same for these non-Hermitian ensembles when the rectangularity index of the complex induced Ginibre ensemble is equal to zero. This phenomenon is also verified for the right tail distribution of this minimum."
2505.04817,Very Schwartz coidempotents and continuous spectrum,"['math.CT', 'math.AG', 'math.AT', 'math.GN']",['Ko Aoki'],"We introduce the continuous version of the (unstable) smashing spectrum functor. In the stable case, it assigns to each dualizably symmetric monoidal stable presentable $\infty$-category a stably compact space whose open subsets correspond to very Schwartz idempotents -- a certain class of idempotents we define. As an application, we prove Tannaka duality for spectral sheaves on stably compact spaces, including the case of compact Hausdorff spaces."
2505.04816,On some relatively free pro-p groups,['math.GR'],['Dan Segal'],It is shown that the relatively free centre-by-metabelian and (class-2 nilpotent)-by-abelian pro-p groups on 2 generators are each finitely axiomatizable in the class of all profinite groups.
2505.04815,Causal Discovery in Symmetric Dynamic Systems with Convergent Cross Mapping,['math.DS'],"['Yiting Duan', 'Yi Guo', 'Jack Yang', 'Ming Yin']","This paper systematically discusses how the inherent properties of chaotic attractors influence the results of discovering causality from time series using convergent cross mapping, particularly how convergent cross mapping misleads bidirectional causality as unidirectional when the chaotic attractor exhibits symmetry. We propose a novel method based on the k-means clustering method to address the challenges when the chaotic attractor exhibits two-fold rotation symmetry. This method is demonstrated to recover the symmetry of the latent chaotic attractor and discover the correct causality between time series without introducing information from other variables. We validate the accuracy of this method using time series derived from low-dimension and high-dimensional chaotic symmetric attractors for which convergent cross mapping may conclude erroneous results."
2505.04809,An infinite dimensional saddle point theorem and application,['math.AP'],"['Fabrice Colin', 'Ablanvi Songo']","By using the $τ$-topology of Kryszewski and Szulkin, we establish a natural new version of the Saddle Theorem for strongly indefinite functionals. The abstract result will be applied for studying the existence of a nontrivial solution of the strongly indefinite semilinear Schrödinger equation where the associated functional is indefinite, that is, the functional is of the form $J(u) = \dfrac{1}{2} \langle Lu, u \rangle - Ψ(u)$ defined on a Hilbert
  space $X$, where $L : X \to X$ is a self-adjoint operator with negative and positive eigenspace both infinite-dimensional."
2505.04807,A Fast Newton Method Under Local Lipschitz Smoothness,['math.OC'],"['Serge Gratton', 'Sadok Jerad', 'Philippe L. Toint']","A new, fast second-order method is proposed that achieves the optimal
  $\mathcal{O}\left(|\log(ε)|ε^{-3/2}\right)$
  complexity to obtain first-order $ε$-stationary points.
  Crucially, this is deduced without assuming the
  standard global Lipschitz Hessian continuity condition, but only
  using an appropriate local smoothness requirement. The algorithm
  exploits Hessian information to compute a Newton step and a negative
  curvature step when needed, in an approach similar to that of the AN2C method.
  Inexact versions of the Newton step and negative curvature are
  proposed in order to reduce the cost of evaluating second-order information.
  Details are given of such an iterative implementation using Krylov subspaces.
  An extended algorithm for finding second-order
  critical points is also developed and its complexity is again shown
  to be within a log factor of the optimal one.
  Initial numerical experiments are discussed for both factorised
  and Krylov variants, which demonstrate the competitiveness of the
  proposed algorithm."
2505.04801,Mean Minkowski content and mean fractal curvatures of random self-similar code tree fractals,['math.PR'],"['Jan Rataj', 'Steffen Winter', 'Martina Zähle']","We consider a class of random self-similar fractals based on code trees which includes random recursive, homogeneous and V-variable fractals and many more. For such random fractals we consider mean values of the Lipschitz-Killing curvatures of their parallel sets for small parallel radii. Under the uniform strong open set condition and some further geometric assumptions we show that rescaled limits of these mean values exist as the parallel radius tends to 0. Moreover, integral representations are derived for these limits which recover and extend those known in the deterministic case and certain random cases. Results on the mean Minkowski content are included as a special case and shown to hold under weaker geometric assumptions."
