index,title,tags,authors,abstract
2502.13993,Noise-driven Synchronization of Vicsek Model in Mean,"['math-ph', 'math.DS', 'math.OC', 'nlin.AO']","['Wei Su', 'Yongguang Yu', 'Ge Chen']","The Vicsek model has long stood as a pivotal framework in exploring collective behavior and self-organization, captivating the scientific community with its compelling dynamics. However, understanding how noise influences synchronization within this model and its associated phase transition characteristics has presented significant challenges. While numerous studies have focused on simulations due to the model's mathematical complexity, comprehensive theoretical analyses remain sparse. In this paper, we deliver a rigorous mathematical proof demonstrating that for any initial configuration of the Vicsek model, there exists a bound on noise amplitude such that if the noise amplitude is maintained within this bound, the system will achieve synchronization in mean. This finding not only lays a solid mathematical groundwork for the Vicsek model's phase transition theory but also underscores the critical role of noise in collective dynamics, enhancing our understanding of self-organizing systems in stochastic environments."
2502.13930,Diagnosing chaos with projected ensembles of process tensors,"['quant-ph', 'cond-mat.stat-mech', 'hep-th', 'nlin.CD']","[""Peter O'Donovan"", 'Neil Dowling', 'Kavan Modi', 'Mark T. Mitchison']","The process tensor provides a general representation of a quantum system evolving under repeated interventions and is fundamental for numerical simulations of local many-body dynamics. In this work, we introduce the projected process ensemble, an ensemble of pure output states of a process tensor in a given basis of local interventions, and use it to define increasingly more fine-grained probes of quantum chaos. The first moment of this ensemble encapsulates numerous previously studied chaos quantifiers, including the Alicki-Fannes quantum dynamical entropy, butterfly flutter fidelity, and spatiotemporal entanglement. We discover characteristic entanglement structures within the ensemble's higher moments that can sharply distinguish chaotic from integrable dynamics, overcoming deficiencies of the quantum dynamical and spatiotemporal entropies. These conclusions are supported by extensive numerical simulations of many-body dynamics for a range of spin-chain models, including non-interacting, interacting-integrable, chaotic, and many-body localized regimes. Our work elucidates the fingerprints of chaos on spatiotemporal correlations in quantum stochastic processes, and provides a unified framework for analyzing the complexity of unitary and monitored many-body dynamics."
2502.13735,Kinetic modelling of economic markets with individual and collective transactions,['nlin.CG'],"['Chuandong Lin', 'Lijie Cui']","Two kinetic exchange models are proposed to explore the dynamics of closed economic markets characterized by random exchanges, saving propensities, and collective transactions. Model I simulates a system where individual transactions occur among agents with saving tendencies, along with collective transactions between groups. Model II restricts individual transactions to agents within the same group, but allows for collective transactions between groups. A three-step trading process--comprising intergroup transactions, intragroup redistribution, and individual exchanges--is developed to capture the dual-layered market dynamics. The saving propensity is incorporated using the Chakraborti-Chakrabarti model, applied to both individual and collective transactions. Results reveal that collective transactions increase wealth inequality by concentrating wealth within groups, as indicated by higher Gini coefficients and Kolkata indices. In contrast, individual transactions across groups mitigate inequality through more uniform wealth redistribution. The interplay between saving propensities and collective transactions governs deviation degree and entropy, which display inverse trends. Higher saving propensities lead to deviations from the Boltzmann-Gibbs equilibrium, whereas specific thresholds result in collective transaction dominance, producing notable peaks or troughs in these metrics. These findings underscore the critical influence of dual-layered market interactions on wealth distribution and economic dynamics."
2502.13419,A reduced-order mean-field synchronization model for thermoacoustic systems,['nlin.CD'],"['Rohan K. Nakade', 'Samarjeet Singh', 'Jayesh M. Dhadphale', 'R. I. Sujith']","The synchronization phenomena in thermoacoustic systems leading to oscillatory instability can effectively be modeled using Kuramoto oscillators. Such models consider the nonlinear response of flame as an ensemble of Kuramoto phase oscillators constrained to collectively evolve at the rhythm of acoustic fluctuations. However, these high-dimensional models are analytically intractable and computationally expensive. In this study, we reduce the dimensionality of such a high-dimensional model and present a low-order, analytically tractable model for predicting transitions to thermoacoustic instability. We reduce the dimensionality of the phase oscillator model coupled to the acoustic field using the Ott-Antonsen ansatz. Using the reduced-order equations, we estimate the transitions to thermoacoustic instability and compare these transitions with the experiment. We validate the model for two combustor configurations, viz., the bluff-body stabilized dump combustor and the swirl-stabilized annular combustor. The low-order model accurately captures the continuous and abrupt secondary transitions observed experimentally in these distinct combustors."
2502.13360,Elementary Cellular Automata as Multiplicative Automata,"['nlin.CG', 'cs.DM']",['Daniel McKinley'],"Elementary cellular automata (ECA) are converted into multiplicative versions by using permuted n-dim Galois fields and octonion multiplication tables as binary pointers to each rule's Wolfram code truth table. This enables an extension of the binary ECA to complex numbers, identity solutions are found, produces a polynomial, and is implemented in Java."
2502.13088,General soliton solutions to the coupled Hirota equation via the Kadomtsev-Petviashvili reduction,"['nlin.SI', 'math-ph']","['Changyan Shi', 'Bingyuan Liu', 'Bao-Feng Feng']","In this paper, we are concerned with various soliton solutions to the coupled Hirota equation, as well as to the Sasa-Satsuma equation which can be viewed as one reduction case of the coupled Hirota equation. First, we derive bright-bright, dark-dark, and bright-dark soliton solutions of the coupled Hirota equation by using the Kadomtsev-Petviashvili reduction method. Then, we present the bright and dark soliton solutions to the Sasa-Satsuma equation which are expressed by determinants of $N \times N$ instead of $2N \times 2N$ in the literature. The dynamics of first-, second-order solutions are investigated in detail. It is intriguing that, for the SS equation, the bright soliton for \(N=1\) is also the soliton to the complex mKdV equation while the amplitude and velocity of dark soliton for \(N=1\) are determined by the background plane wave. For \(N=2\), the bright soliton can be classified into three types: oscillating, single-hump, and two-hump ones while the dark soliton can be classified into five types: dark (single-hole), anti-dark, Mexican hat, anti-Mexican hat and double-hole. Moreover, the types of bright solitons for the Sasa-Satsuma equation can be changed due to collision."
2502.13036,Recurrence threshold selection for obtaining robust recurrence characteristics in different embedding dimensions,"['physics.data-an', 'nlin.CD', 'doi', '10.1063/1.5024914']","['K. Hauke Kraemer', 'Reik V. Donner', 'Jobst Heitzig', 'Norbert Marwan']","The appropriate selection of recurrence thresholds is a key problem in applications of recurrence quantification analysis and related methods across disciplines. Here, we discuss the distribution of pairwise distances between state vectors in the studied system's state space reconstructed by means of time-delay embedding as the key characteristic that should guide the corresponding choice for obtaining an adequate resolution of a recurrence plot. Specifically, we present an empirical description of the distance distribution, focusing on characteristic changes of its shape with increasing embedding dimension. Our results suggest that selecting the recurrence threshold according to a fixed percentile of this distribution reduces the dependence of recurrence characteristics on the embedding dimension in comparison with other commonly used threshold selection methods. Numerical investigations on some paradigmatic model systems with time-dependent parameters support these empirical findings."
2502.12758,Probing Chaos in Schwarzschild-de Sitter Spacetime: The Role of Black Hole and Cosmological Horizons,"['gr-qc', 'hep-th', 'nlin.CD']","['Surojit Dalui', 'Soumya Bhattacharya', 'Chiranjeeb Singha']","In this paper, we study the motion of a massless, chargeless particle in Schwarzschild-de Sitter spacetime, revealing exponential radial growth and potential chaos in an integrable system. Poincaré sections show regular Kolmogorov-Arnold-Moser (KAM) tori when black hole and cosmological horizons are distant, but distortions and chaos emerge as they converge. As the horizons coincide, the Poincaré sections fully contract and vanish, marking the system's transition to Nariai spacetime. \textit{Our analysis also suggests that, within the parameter range explored, the event horizon exerts a comparatively more substantial chaotic influence on the system, primarily due to its consistent proximity.} Additionally, we analyze the Lyapunov exponents to quantify the degree of chaos in the system. Our findings indicate that as the closeness of the two horizons increases, the most prominent Lyapunov exponent also increases, signifying a rise in chaotic behavior. By examining the long-term saturation values of the Lyapunov exponents, we confirm that they consistently comply with the Maldacena-Shenker-Stanford (MSS) bound."
2502.12699,The evolution of nanoparticles due to Brownian coagulation in the temporal mixing layer with AK-iDNS over a long time,"['physics.flu-dyn', 'nlin.AO']","['Kejun Pan', 'Mingliang Xie']","In this article, the evolution of nanoparticles in a two-dimensional temporal mixing layer over a long time is investigated. the flow field is calculated with direct numerical simulation (DNS), while the particle field is simulated using the average kernel method coupled with iterative direct numerical simulation (AK-iDNS). Under moderate Reynolds number, the flow field undergoes processes of vortex emergence, entrainment, rolling and pairing, merging, and dissipation. Due to the small Stokes number of nanoparticles, and the particles moves closely following the flow field. Meanwhile, the particle undergoes coagulation under the influence of Brownian motion. This article discusses the evolution nanoparticle under the combined effect of advection, diffusion and coagulation. Under the influence of vortices or large-scale coherent structures, the spatial distribution of particle moments is similar to the structure of the flow field. And diffusion and coagulation have a significant impact on the amplitude of the distribution of particle moments. However, diffusion has little impact on the mean distribution, while coagulation has a much greater impact on the mean distribution. As the flow field evolves, the temporal mixing layer degenerates into Couette flow. The particles exhibit similar asymptotic behavior as that of 0-dimensional problem."
2502.12424,Vector rogue wave patterns of the multi-component nonlinear Schrödinger equation and generalized mixed Adler--Moser polynomials,['nlin.SI'],"['Huian Lin', 'Liming Ling']","This paper investigates the asymptotic behavior of high-order vector rogue wave (RW) solutions for any multi-component nonlinear Schrödinger equation (denoted as $n$-NLSE) with multiple internal large parameters and reports some new RW patterns, including non-multiple root (NMR)-type patterns with shapes such as $ 180 $-degree sector, jellyfish-like, and thumbtack-like shapes, as well as multiple root (MR)-type patterns characterized by right double-arrow and right arrow shapes. We establish that these RW patterns are intrinsically related to the root structures of a novel class of polynomials, termed generalized mixed Adler--Moser (GMAM) polynomials, which feature multiple arbitrary free parameters. The RW patterns can be understood as straightforward expansions and slight shifts of the root structures for the GMAM polynomials to some extent. In the $(x,t)$-plane, they asymptotically converge to a first-order RW at the position corresponding to each simple root of the polynomials and to a lower-order RW at the position associated with each multiple root. Notably, the position of the lower-order RW within these patterns can be flexibly adjusted to any desired location in the $(x,t)$-plane by tuning the free parameters of the corresponding GMAM polynomials."
2502.12410,Nonlinear wave solution to a coupled mKdV equations with variable coefficients,"['nlin.SI', 'math.AP']",['Wenjuan Wu'],"The nonlinear wave solutions to coupled mKdV equations with variable coefficients are obtained by using the F-expansion method, including 12 kinds of Jacobi elliptic function solutions. In the limit cases, the torsional wave solutions, periodic solutions and solitary wave solutions are obtained as well."
2502.12332,The elliptic lattice KdV system revisited,"['nlin.SI', 'math-ph']","['Frank Nijhoff', 'Cheng Zhang', 'Da-jun Zhang']","In a previous paper [Nijhoff,Puttock,2003], a 2-parameter extension of the lattice potential KdV equation was derived, associated with an elliptic curve. This comprises a rather complicated 3-component system on the quad lattice which contains the moduli of the elliptic curve as parameters. In the present paper, we investigate this system further and, among other results, we derive a 2-component multiquartic form of the system on the quad lattice. Furthermore, we construct an elliptic Yang-Baxter map, and study the associated continuous and semi-discrete systems. In particular, we derive the so-called ``generating PDE'' for this system, comprising a 6-component system of second order PDEs which could be considered to constitute an elliptic extension of the Ernst equations of General Relativity."
2502.12331,Simple systems of nonlinear recursions whose evolution is rather easily ascertained,['nlin.SI'],['Francesco Calogero'],"It is shown that the solutions of certain systems of nonlinear Örst-order recursions with polynomial right-hand sides may be rather easily ascertained, and display interesting evolutions in their ticking time variable (taking integer values): for instance a remarkable kind of asymptotic periodicity."
2502.12046,Adiabatic Gauge Potential as a Tool for Detecting Chaos in Classical Systems,"['nlin.CD', 'cond-mat.stat-mech', 'quant-ph', 'doi', '10.1103/1z5x-j644']","['Nachiket Karve', 'Nathan Rose', 'David Campbell']","The interplay between chaos and thermalization in weakly non-integrable systems is a rich and complex subject. Interest in this area is further motivated by a desire to develop a unified picture of chaos for both quantum and classical systems. In this work, we study the adiabatic gauge potential (AGP), an object typically studied in quantum mechanics that describes deformations of a quantum state under adiabatic variation of the Hamiltonian, in classical Fermi-Pasta-Ulam-Tsingou (FPUT) and Toda models. We show how the time variance of the AGP over a trajectory probes the long-time correlations of a generic observable and can be used to distinguish among nearly integrable, weakly chaotic, and strongly chaotic regimes. We draw connections between the evolution of the AGP and diffusion and derive a fluctuation-dissipation relation that connects its variance to long-time correlations of the observable. Within this framework, we demonstrate that strongly and weakly chaotic regimes correspond to normal and anomalous diffusion, respectively. The latter gives rise to a marked increase in the variance as the time interval is increased, and this behavior serves as the basis for our probe of the onset times of chaos, which is interpreted as a ``mixing"" time. Numerical results are presented for FPUT and Toda systems that highlight integrable, weakly chaotic, and strongly chaotic regimes. Further, a hierarchy of $t_{\text{Lyapunov}} < t_{\text{chaos}} < t_{\text{thermalization}}$ is found in these models. We conclude by commenting on the wide applicability of our method to a broader class of systems."
2502.12020,Learning in a Multifield Coherent Ising Machine,"['cond-mat.mes-hall', 'cond-mat.dis-nn', 'cs.ET', 'cs.NE', 'nlin.AO']","['Daan de Bos', 'Marc Serra-Garcia']","We introduce a network of coupled oscillators that can learn to solve a classification task from a set of examples -- performing both training and inference through the nonlinear evolution of the system. We accomplish this by combining three key elements to achieve learning: A long-term memory that stores learned responses, analogous to the synapses in biological brains; a short-term memory that stores the neural activations, similar to the firing patterns of neurons; and an evolution law that updates the synapses in response to novel examples, inspired by synaptic plasticity. Achieving all three elements in wave-based information processors such as metamaterials is a significant challenge. Here, we solve it by leveraging the material multistability to implement long-term memory, and harnessing symmetries and thermal noise to realize the learning rule. Our analysis reveals that the learning mechanism, although inspired by synaptic plasticity, also shares parallelisms with bacterial evolution strategies, where mutation rates increase in the presence of noxious stimuli."
2502.11768,Seismic regularity coefficient changes precede stronger earthquakes in Santorini swarm,"['physics.geo-ph', 'nlin.CD']","['Stanislaw Lasocki', 'Beata Orlecka-Sikora', 'Anastasios Kostoglou', 'Vasileios G. Karakostas', 'Eleftheria E. Papadimitrio']","We have been analyzing the ongoing seismic swarm in Santorini, Greece, with the Seismic Regularity (dc) and Seismic Strain Dynamics (SSD) coefficients, which quantify temporal changes in seismic process organization and strain energy release. Stronger earthquakes are preceded by characteristic down-up changes of dc. Such a change indicates an increase in the seismic process regularity followed by a fast transition to a more irregular and chaotic seismic regime."
2502.11590,On the Moutard transformation singularity for the Davey--Stewartson II equation,"['math.AP', 'nlin.SI']",['Yi C. Huang'],"We indicate explicitly how to obtain the Moutard transformation singularity for the Davey--Stewartson II equation with two indeterminancy points. We also justify an arbitrary order ``mass drop"" phenomenon via this singularity formation scheme."
2502.11296,Active Solids: Topological Defect Self-Propulsion Without Flow,"['cond-mat.soft', 'nlin.PS']","['Fridtjof Brauns', ""Myles O'Leary"", 'Arthur Hernandez', 'Mark J. Bowick', 'M. Cristina Marchetti']","The self-propulsion of +1/2 topological defects is a hallmark of active nematic fluids, where the defects are advected by the flow field they themselves generate. In this paper we propose a minimal model for defect self-propulsion in a nematic active solid: a linear elastic medium with an embedded nematic texture that generates active stress and associated elastic strains. We show that such coupling gives rise to self-propelled +1/2 defects that move relative to the elastic medium by local remodeling of the nematic texture without advection. This mechanism is fundamentally different from the fluid case and can lead to unbinding of defect pairs and stabilization of +1 defects. Our findings might help explain how orientational order, of, for example, muscle fibers, is reconfigured during morphogenesis in solid-like tissues. The proposed mechanism may, for instance, control motility and merging of +1/2 defects, which play a crucial role in setting up the body axis during Hydra regeneration."
2502.11272,Zip shift Space,"['math.DS', 'math-ph', 'nlin.CD']","['Sanaz Lamei', 'Pouya Mehdipour']","We introduce a new extension in symbolic dynamics on two sets of alphabets, called the zip shift space. In finite case, it represents a finite-to-1 local homeomorphism called zip shift map. Such extension, offers a conjugacy between some endomorphisms and some zip shift map over two-sided space with finite sets of alphabets. As an application, the topological conjugacy of an N-to-1 uniformly hyperbolic horseshoe map with a zip shift map and its orbit structure is investigated. Moreover, the pre-image studies over zip shift space and the concepts of stable and unstable sets and homoclinic orbits, with a precise description for N-to-1 horseshoe are illustrated."
2502.10946,Emergent functions of noise-driven spontaneous activity: Homeostatic maintenance of criticality and memory consolidation,"['q-bio.NC', 'nlin.AO']","['Narumitsu Ikeda', 'Dai Akita', 'Hirokazu Takahashi']","Unlike digital computers, the brain exhibits spontaneous activity even during complete rest, despite the evolutionary pressure for energy efficiency. Inspired by the critical brain hypothesis, which proposes that the brain operates optimally near a critical point of phase transition in the dynamics of neural networks to improve computational efficiency, we postulate that spontaneous activity plays a homeostatic role in the development and maintenance of criticality. Criticality in the brain is associated with the balance between excitatory and inhibitory synaptic inputs (EI balance), which is essential for maintaining neural computation performance. Here, we hypothesize that both criticality and EI balance are stabilized by appropriate noise levels and spike-timing-dependent plasticity (STDP) windows. Using spiking neural network (SNN) simulations and in vitro experiments with dissociated neuronal cultures, we demonstrated that while repetitive stimuli transiently disrupt both criticality and EI balance, spontaneous activity can develop and maintain these properties and prolong the fading memory of past stimuli. Our findings suggest that the brain may achieve self-optimization and memory consolidation as emergent functions of noise-driven spontaneous activity. This noise-harnessing mechanism provides insights for designing energy-efficient neural networks, and may explain the critical function of sleep in maintaining homeostasis and consolidating memory."
2502.10918,Signature of glassy dynamics in dynamic modes decompositions,"['cond-mat.dis-nn', 'cond-mat.soft', 'cond-mat.stat-mech', 'nlin.PS']","['Zachary G. Nicolaou', 'Hangjun Cho', 'Yuanzhao Zhang', 'J. Nathan Kutz', 'Steven L. Brunton']","Glasses are traditionally characterized by their rugged landscape of disordered low-energy states and their slow relaxation towards thermodynamic equilibrium. Far from equilibrium, dynamical forms of glassy behavior with anomalous algebraic relaxation have also been noted, for example, in networks of coupled oscillators. Due to their disordered and high-dimensional nature, such systems have been difficult to study theoretically, but data-driven methods are emerging as a promising alternative that may aid in their analysis. Here, we characterize glassy dynamics using the dynamic mode decomposition, a data-driven spectral computation that approximates the Koopman spectrum. We show that the gap between oscillatory and decaying modes in the Koopman spectrum vanishes in systems exhibiting algebraic relaxation, and thus, we propose a model-agnostic signature for robustly detecting and analyzing glassy dynamics. We demonstrate the utility of our approach through both a minimal example of a one-dimensional ODE and a high-dimensional example of coupled oscillators."
2502.10681,Multistability and Control in Ring Networks of Phase Oscillators with Frequency Heterogeneity and Phase Delay,['nlin.AO'],"['Soomin Kim', 'Hiroshi Kori']","Many oscillator networks are multistable, meaning that different synchronization states are realized depending on the initial conditions. In this paper, we numerically analyze a ring network of phase oscillators, in which synchronous states with different wavenumbers are simultaneously stable. This model is an extension of the one studied in detail in previous studies by introducing inhomogeneities in the natural frequencies and the phase delay in the interaction, which are essential factors in the application. We investigate basin size distribution, which characterizes the size of the initial value set that converges to each synchronous state, showing that the basin size of synchronous states with higher wave-numbers broadens as the phase delay increases up to a certain extent. Weak inhomogeneities in the natural frequencies are also found to broaden the basin size of synchronous states with lower wave-numbers, i.e., more synchronous states. The latter result is seemingly counter-intuitive, but occurs because the higher wavenumber states are more vulnerable to inhomogeneity. Finally, we propose a control method that exploits inhomogeneity and phase delay to steer the system into a synchronized state with a specific wavenumber. This research furthers our understanding of the design principles and control of oscillator networks."
2502.09880,Interpretable Early Warnings using Machine Learning in an Online Game-experiment,"['physics.soc-ph', 'cs.LG', 'cs.SI', 'nlin.AO', 'stat.ML']","['Guillaume Falmagne', 'Anna B. Stephenson', 'Simon A. Levin']","Stemming from physics and later applied to other fields such as ecology, the theory of critical transitions suggests that some regime shifts are preceded by statistical early warning signals. Reddit's r/place experiment, a large-scale social game, provides a unique opportunity to test these signals consistently across thousands of subsystems undergoing critical transitions. In r/place, millions of users collaboratively created compositions, or pixel-art drawings, in which transitions occur when one composition rapidly replaces another. We develop a machine-learning-based early warning system that combines the predictive power of multiple system-specific time series via gradient-boosted decision trees with memory-retaining features. Our method significantly outperforms standard early warning indicators. Trained on the 2022 r/place data, our algorithm detects half of the transitions occurring within 20 minutes at a false positive rate of just 3.7%. Its performance remains robust when tested on the 2023 r/place event, demonstrating generalizability across different contexts. Using SHapley Additive exPlanations (SHAP) for interpreting the predictions, we investigate the underlying drivers of warnings, which could be relevant to other complex systems, especially online social systems. We reveal an interplay of patterns preceding transitions, such as critical slowing down or speeding up, a lack of innovation or coordination, turbulent histories, and a lack of image complexity. These findings show the potential of machine learning indicators in socio-ecological systems for predicting regime shifts and understanding their dynamics."
2502.09746,Space-time proper orthogonal decomposition of actuation transients: plasma-controlled jet flow,"['physics.flu-dyn', 'nlin.CD']","['Brandon Yeung', 'Oliver T. Schmidt']","We investigate the forcing-induced transient between statistically stationary and cyclostationary states. The transient dynamics of a turbulent supersonic twin-rectangular jet flow, forced symmetrically at a Strouhal number of 0.9, are studied using synchronized large-eddy simulations (LES) and space-time proper orthogonal decomposition (space-time POD). Under plasma-actuated control, the statistically stationary jet evolves towards a cyclostationary state over a transient phase. Forcing-induced perturbations of the natural jet are extracted using synchronized simulations of the natural and forced jets. A database is collected that captures an ensemble of realizations of the perturbations within the initial transient. The spatiotemporal dynamics and statistics of the transient are analyzed using space-time POD for each symmetry component. The eigenvalue spectra unveil low-rank dynamics in the symmetric component. The spatial and temporal structures of the leading modes indicate that the initial pulse of the actuators produces large, impulsive perturbations to the flow field. The symmetric mode reveals the contraction of the shock cells due to the forcing, and shows the evolution of the mean flow deformation transient."
2502.09628,Characterizing nonlinear dynamics by contrastive cartography,"['nlin.CD', 'physics.data-an', 'q-bio.QM', 'doi', '10.1103/jc9p-m3rn']","['Nicolas Romeo', 'Chris Chi', 'Aaron R. Dinner', 'Elizabeth R. Jerison']","The qualitative study of dynamical systems using bifurcation theory is key to understanding systems from biological clocks and neurons to physical phase transitions. Data generated from such systems can feature complex transients, an unknown number of attractors, and stochasticity. Characterization of these often-complicated behaviors remains challenging. Making an analogy to bifurcation analysis, which specifies that useful dynamical features are often invariant to coordinate transforms, we leverage contrastive learning to devise a generic tool to discover dynamical classes from stochastic trajectory data. By providing a model-free trajectory analysis tool, this method automatically recovers the dynamical phase diagram of known models and provides a ""map"" of dynamical behaviors for a large ensemble of dynamical systems. The method thus provides a way to characterize and compare dynamical trajectories without governing equations or prior knowledge of target behavior. We additionally show that the same strategy can be used to characterize the stochastic motion of bacteria, establishing that this approach can be used as a standalone analysis tool or as a component of a broader data-driven analysis framework for dynamical data."
2502.09475,Extinction and Metastability of Pheromone-Roads in Stochastic Models for Foraging Walks of Ants,"['cond-mat.stat-mech', 'nlin.AO', 'q-bio.PE']","['Saori Morimoto', 'Makoto Katori', 'Hiraku Nishimori']","Macroscopic changes of group behavior of eusocial insects are studied from the viewpoint of non-equilibrium phase transitions. Recent combined study of experiments and mathematical modeling by the group led by the third author suggests that a species of garden ant switches the individual foraging walk from pheromone-mediated to visual-cues-mediated depending on situation. If an initial pheromone-road between the nest and food sources is a detour, ants using visual cues can pioneer shorter paths. These shorter paths are reinforced by pheromone secreted by following ants, and then the detour ceases to exist. Once the old pheromone-road extincts, there will be almost no chance to reconstruct it. Hence the extinction of pheromone-road is expected to be regarded as a phase transition to an absorbing state. We propose a discrete-time model on a square lattice consisting of switching random walks interacting though time-dependent pheromone field. The numerical study shows that the critical phenomena of the present extinction transitions of pheromone-roads do not seem to belong to the directed percolation universality class associated with the usual absorbing-state transition. The new aspects are cased by the coexistence and competition with newly creating pheromone-roads. In a regime in the extinction phase, the annihilating road shows metastability and takes long time-period to be replaced by a new road."
2502.09361,Phase space contraction rate for classical mixed states,"['cond-mat.stat-mech', 'cond-mat.soft', 'nlin.CD', 'doi', '10.1103/PhysRevE.111.054130']","['Mohamed Sahbani', 'Swetamber Das', 'Jason R. Green']","Physical systems with non-reciprocal or dissipative forces evolve according to a generalization of Liouville's equation that accounts for the expansion and contraction of phase space volume. Here, we connect geometric descriptions of these non-Hamiltonian dynamics to a recently established classical density matrix theory. In this theory, the evolution of a ``maximally mixed'' classical density matrix is related to the well-known phase space contraction rate that, when ensemble averaged, is the rate of entropy exchange with the surroundings. Here, we extend the definition of mixed states to include statistical and mechanical components, describing both the deformations of local phase space regions and the evolution of ensembles within them. As a result, the equation of motion for this mixed state represents the rate of contraction for an ensemble of dissipative trajectories. Recognizing this density matrix as a covariance matrix, its contraction rate is another measure of entropy flow characterizing nonequilibrium steady states."
2502.09348,The recurrence of groups inhibits the information spreading under higher-order interactions,"['physics.soc-ph', 'nlin.CD']","['Liang Yuan', 'Jiao Wu', 'Kesheng Xu', 'Muhua Zheng']","Modeling social systems as networks based on pairwise interactions between individuals offers valuable insights into the mechanisms underlying their dynamics. However, the majority of social interactions occur within groups of individuals, characterized by higher-order structures. The mechanisms driving group formation and the impact of higher-order interactions, which arise from group dynamics, on information spreading in face-to-face interaction networks remain insufficiently understood. In this study, we examine some representative human face-to-face interaction data and find the recurrent patterns of groups. Moreover, we extend the force-directed motion (FDM) model with the forces derived from similarity distances within a hidden space to reproduce the recurrent group patterns and many key properties of face-to-face interaction networks. Furthermore, we demonstrate that the FDM model effectively predicts information-spreading behaviors under higher-order interactions. Finally, our results reveal that the recurrence of triangular groups inhibits the spread of information in face-to-face interaction networks, and the higher-order interactions will make this phenomenon more pronounced. These findings represent a significant advancement in the understanding of group formation and may open new avenues for research into the effects of group interactions on information propagation processes."
2502.09302,The bilinear fermionic form for KP and BKP hierarchies,"['math-ph', 'math.AG', 'nlin.SI']","['Shuai Guo', 'Ce Ji', 'Chenglang Yang']","For a tau-function of the KP or BKP hierarchy, we introduce the notion of lifting operator and derive an equation connecting the corresponding fermionic two-point function and fermionic one-point function through the lifting operator. This provides an effective approach to determine the fermionic two-point function of the tau-function from the lifting operator and the fermionic one-point function. As practical applications, we derive concise formulas for the fermionic two-point functions of several models, like the $r$-spin model and the Br{\' e}zin--Gross--Witten model, which respectively serve as examples for KP and BKP tau-functions."
2502.09264,"Defects, parcellation, and renormalized negative diffusivities in non-homogeneous oscillatory media",['nlin.PS'],"['Marie Sellier-Prono', 'Massimo Cencini', 'David Kleinfeld', 'Massimo Vergassola']","Spatial non-homogeneities can synchronize clusters of spatially-extended oscillators in different frequency plateaus. Motivated by physiological rhythms, we fully characterize the phase diagram of a Ginzburg-Landau (GL) model with a gradient of frequencies. For large gradients and diffusion, the rest state is stable, and the linear spectrum around it maps onto the non-Hermitian Bloch-Torrey equation. When complex pairs of eigenvalues turn unstable, precursors of plateaus grow, separated by defects where the GL amplitude vanishes. Nonlinear effects either saturate the amplitude of plateaus or lead to a phase-locked state, with saddle-node bifurcations separating the two regimes. In the region of plateaus, we trace the formation of defects to a non-linear renormalization of the diffusivity, and determine the scaling of their number and length vs dynamical parameters."
2502.09136,Oscillons from $Q$-balls,"['hep-th', 'math-ph', 'nlin.PS']","['F. Blaschke', 'T. Romańczukiewicz', 'K. Sławińska', 'A. Wereszczyński']","Using Renormalization Group Theory we show that oscillons in (1+1)-dimensions can be obtained, at the leading nonlinear order, from $Q$-balls of universal complex field theories. For potentials with a nonzero cubic or quartic term the universal $Q$-ball theory is well approximated by the integrable complex sine-Gordon model. This allows us to generalize the usual perturbative expansion by Fodor et. al. beyond the simplest unmodulated oscillon case. Concretely, we explain the characteristic amplitude modulations of excited oscillons as an effect of formation of a two-$Q$-ball (two-oscillon) bound state."
2502.09087,Solitons in Bose-Einstein Condensates with Attractive Self-Interaction on a Möbius Strip,"['nlin.PS', 'cond-mat.quant-gas']","['Huan-Bo Luo', 'Guilong Li', 'Fu-Quan Dou', 'Bin Liu', 'Boris A. Malomed', 'Josep Batle', 'Yongyao Li']","We study the matter-wave solitons in Bose-Einstein condensate (BEC) trapped on a Möbius strip (MS), based on the respective Gross-Pitaevskii (GP) equation with the mean-field theory. In the linear regime, vortex states are characterized by quantum numbers, $n$ and $m$, corresponding to the transverse and circumferential directions, with the phase structure determined by the winding number (WN) $m$. Odd and even values of $n$ must associate, respectively, with integer and half-integer values of $m$, the latter ones requiring two cycles of motion around MS for returning to the initial phase. Using variational and numerical methods, we solve the GP equation with the attractive nonlinearity, producing a family of ground-state (GS) solitons for values of the norm below the critical one, above which the collapse sets in. Vortex solitons with $n=1,m=1$ and $% n=2,m=1/2$ are obtained in a numerical form. The vortex solitons with $% n=1,m=1$ are almost uniformly distributed in the azimuthal direction, while ones with $n=2,m=1/2$ form localized states. The Vakhitov-Kolokolov criterion and linear-stability analysis for the GS soliton solutions and vortices with $n=1,m=1$ demonstrates that they are completely stable, while the localized states with $n=2,m=1/2$ are completely unstable. Finally, the motion of solitons on the MS and the collision of two solitons are discussed."
